Billing_ZIP,Active_subscribers,Not_Active_subscribers,Total_SUBs,AvgMobileRevenue ,AvgFIXRevenue,TotalRevenue,ARPU,CHURN,CRM_PID_Value_Segment_Gold,CRM_PID_Value_Segment_Iron,CRM_PID_Value_Segment_Lead,CRM_PID_Value_Segment_Platinum,CRM_PID_Value_Segment_SE,CRM_PID_Value_Segment_SME,CRM_PID_Value_Segment_Silver,CRM_PID_Value_Segment_Sliver,EffectiveSegment_Other,EffectiveSegment_SE,EffectiveSegment_SME,EffectiveSegment_SOHO,EffectiveSegment_VSE,KA_name_AD?,KA_name_DI,KA_name_Daniela Stefanova,KA_name_Ginka Vachkova,KA_name_Jenia Gogova,KA_name_MT,KA_name_RJ,KA_name_Tatiana Trifonova,KA_name_VM,KA_name_VT,KA_name_VU
4003.0,14,0.0,14,281.33,0.0,281.33,20.1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4002.0,3,2.0,5,281.5,0.0,281.5,93.83,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4000.0,20,0.0,20,262.17,19.33,281.5,13.11,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4230.0,25,2.0,27,281.67,0.0,281.67,11.27,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4400.0,8,0.0,9,281.83,0.0,281.83,35.23,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4000.0,16,0.0,16,281.83,0.0,281.83,17.61,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4000.0,18,0.0,18,282.0,0.0,282.0,15.67,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6000.0,15,3.0,18,282.17,0.0,282.17,18.81,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6000.0,9,0.0,9,282.17,0.0,282.17,31.35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6450.0,13,0.0,13,282.17,0.0,282.17,21.71,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4000.0,9,4.0,13,282.33,0.0,282.33,31.37,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4004.0,10,1.0,11,282.33,0.0,282.33,28.23,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4000.0,9,8.0,17,282.5,0.0,282.5,31.39,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6300.0,9,2.0,11,282.67,0.0,282.67,31.41,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6000.0,14,1.0,15,283.17,0.0,283.17,20.23,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6450.0,15,0.0,16,283.17,0.0,283.17,18.88,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6400.0,18,9.0,27,283.5,0.0,283.5,15.75,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4027.0,2,1.0,3,283.67,0.0,283.67,141.84,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6884.0,19,15.0,35,283.83,0.0,283.83,14.94,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4600.0,13,0.0,13,284.17,0.0,284.17,21.86,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5800.0,28,1.0,29,284.33,0.0,284.33,10.15,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6600.0,15,1.0,16,284.4,0.0,284.4,18.96,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4230.0,12,3.0,15,284.5,0.0,284.5,23.71,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6500.0,16,1.0,17,284.67,0.0,284.67,17.79,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4150.0,10,1.0,11,285.0,0.0,285.0,28.5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4400.0,11,0.0,11,285.0,0.0,285.0,25.91,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6000.0,16,0.0,16,285.0,0.0,285.0,17.81,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4000.0,11,1.0,13,285.17,0.0,285.17,25.92,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4017.0,18,3.0,21,285.17,0.0,285.17,15.84,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4700.0,10,5.0,15,285.17,0.0,285.17,28.52,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
6600.0,14,0.0,14,285.17,0.0,285.17,20.37,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6100.0,24,0.0,24,285.33,0.0,285.33,11.89,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6000.0,17,1.0,18,285.5,0.0,285.5,16.79,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6000.0,14,0.0,14,285.67,0.0,285.67,20.41,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4180.0,16,4.0,20,286.0,0.0,286.0,17.88,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6000.0,18,0.0,18,286.17,0.0,286.17,15.9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4023.0,12,0.0,12,286.33,0.0,286.33,23.86,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6600.0,28,0.0,28,286.5,0.0,286.5,10.23,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
8643.0,22,0.0,22,286.5,0.0,286.5,13.02,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4210.0,19,0.0,19,286.67,0.0,286.67,15.09,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6400.0,6,7.0,13,287.17,0.0,287.17,47.86,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6400.0,11,0.0,11,287.17,0.0,287.17,26.11,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4002.0,15,3.0,18,287.17,0.0,287.17,19.14,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4113.0,21,1.0,22,287.5,0.0,287.5,13.69,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6100.0,2,6.0,9,287.67,0.0,287.67,143.84,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6300.0,39,12.0,51,287.67,0.0,287.67,7.38,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6000.0,11,0.0,11,287.8,0.0,287.8,26.16,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4150.0,13,0.0,13,287.83,0.0,287.83,22.14,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4700.0,8,4.0,12,287.83,0.0,287.83,35.98,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4006.0,11,0.0,11,288.0,0.0,288.0,26.18,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6000.0,22,0.0,22,288.17,0.0,288.17,13.1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4000.0,40,0.0,40,288.33,0.0,288.33,7.21,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1700.0,7,0.0,7,288.33,0.0,288.33,41.19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4700.0,6,1.0,7,288.5,0.0,288.5,48.08,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6000.0,13,2.0,15,288.5,0.0,288.5,22.19,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4000.0,15,4.0,19,288.67,0.0,288.67,19.24,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4000.0,14,10.0,24,288.67,0.0,288.67,20.62,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4000.0,15,1.0,16,289.0,0.0,289.0,19.27,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4700.0,9,0.0,9,289.33,0.0,289.33,32.15,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6770.0,12,2.0,14,289.33,0.0,289.33,24.11,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4023.0,10,5.0,15,289.5,0.0,289.5,28.95,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4210.0,9,1.0,10,289.67,0.0,289.67,32.19,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4000.0,6,0.0,6,273.83,16.0,289.83,45.64,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6600.0,14,5.0,19,290.17,0.0,290.17,20.73,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6100.0,33,14.0,47,290.33,0.0,290.33,8.8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4021.0,11,0.0,11,290.5,0.0,290.5,26.41,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6300.0,9,3.0,12,290.67,0.0,290.67,32.3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4400.0,17,0.0,17,291.0,0.0,291.0,17.12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
6550.0,23,3.0,26,291.33,0.0,291.33,12.67,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6600.0,13,0.0,13,284.67,6.67,291.34,21.9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4002.0,12,1.0,13,291.5,0.0,291.5,24.29,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6450.0,17,0.0,17,291.5,0.0,291.5,17.15,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6400.0,16,2.0,19,291.67,0.0,291.67,18.23,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6000.0,8,2.0,10,291.83,0.0,291.83,36.48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4000.0,19,0.0,19,292.17,0.0,292.17,15.38,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4003.0,10,1.0,11,292.17,0.0,292.17,29.22,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4150.0,16,9.0,25,292.17,0.0,292.17,18.26,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4000.0,11,10.0,21,292.5,0.0,292.5,26.59,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4003.0,15,7.0,22,292.5,0.0,292.5,19.5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6100.0,10,2.0,12,292.5,0.0,292.5,29.25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4003.0,17,0.0,17,292.83,0.0,292.83,17.23,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6000.0,9,0.0,9,292.83,0.0,292.83,32.54,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4400.0,23,0.0,23,293.0,0.0,293.0,12.74,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4006.0,11,4.0,15,293.0,0.0,293.0,26.64,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6000.0,13,3.0,16,293.0,0.0,293.0,22.54,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4400.0,12,2.0,14,293.17,0.0,293.17,24.43,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4004.0,13,3.0,16,293.17,0.0,293.17,22.55,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6300.0,10,0.0,10,293.17,0.0,293.17,29.32,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6100.0,12,3.0,15,293.5,0.0,293.5,24.46,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6600.0,10,6.0,16,293.5,0.0,293.5,29.35,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4890.0,12,8.0,20,293.67,0.0,293.67,24.47,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4400.0,1,0.0,1,293.83,0.0,293.83,293.83,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4003.0,18,2.0,21,294.0,0.0,294.0,16.33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4002.0,6,2.0,8,294.0,0.0,294.0,49.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4004.0,30,7.0,37,274.17,20.0,294.17,9.14,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4230.0,8,0.0,8,294.67,0.0,294.67,36.83,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4270.0,13,0.0,13,294.67,0.0,294.67,22.67,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6000.0,22,0.0,22,295.0,0.0,295.0,13.41,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4500.0,8,1.0,9,295.0,0.0,295.0,36.88,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4004.0,13,0.0,13,295.17,0.0,295.17,22.71,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4003.0,14,0.0,14,295.17,0.0,295.17,21.08,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4003.0,16,2.0,18,295.17,0.0,295.17,18.45,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4023.0,15,0.0,16,295.33,0.0,295.33,19.69,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6000.0,22,0.0,22,295.33,0.0,295.33,13.42,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
4020.0,9,7.0,16,295.33,0.0,295.33,32.81,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6600.0,8,0.0,8,295.5,0.0,295.5,36.94,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6000.0,11,0.0,11,295.67,0.0,295.67,26.88,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4000.0,8,9.0,17,271.67,24.0,295.67,33.96,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
6280.0,12,0.0,12,295.67,0.0,295.67,24.64,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4020.0,12,0.0,12,295.83,0.0,295.83,24.65,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4004.0,7,1.0,8,296.5,0.0,296.5,42.36,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4000.0,14,0.0,14,296.6,0.0,296.6,21.19,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4023.0,16,7.0,23,296.67,0.0,296.67,18.54,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4000.0,14,0.0,14,296.83,0.0,296.83,21.2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6000.0,9,0.0,10,296.83,0.0,296.83,32.98,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6300.0,15,1.0,16,296.83,0.0,296.83,19.79,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4700.0,15,0.0,15,297.33,0.0,297.33,19.82,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4023.0,29,0.0,29,297.33,0.0,297.33,10.25,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4180.0,15,7.0,22,298.0,0.0,298.0,19.87,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6000.0,13,0.0,13,298.0,0.0,298.0,22.92,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6000.0,10,2.0,12,298.0,0.0,298.0,29.8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6600.0,13,2.0,15,298.0,0.0,298.0,22.92,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4002.0,13,1.0,14,249.5,48.67,298.17,19.19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6008.0,6,0.0,6,298.17,0.0,298.17,49.7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4500.0,26,3.0,29,298.17,0.0,298.17,11.47,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
6100.0,18,2.0,20,298.17,0.0,298.17,16.57,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6000.0,4,7.0,11,298.17,0.0,298.17,74.54,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4000.0,18,0.0,18,298.5,0.0,298.5,16.58,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6000.0,9,5.0,15,298.5,0.0,298.5,33.17,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6100.0,7,0.0,7,298.67,0.0,298.67,42.67,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6000.0,10,1.0,11,299.17,0.0,299.17,29.92,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4004.0,23,4.0,27,299.17,0.0,299.17,13.01,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4000.0,26,0.0,26,299.33,0.0,299.33,11.51,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4451.0,7,0.0,7,299.33,0.0,299.33,42.76,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6400.0,8,4.0,12,299.33,0.0,299.33,37.42,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4230.0,19,3.0,22,299.67,0.0,299.67,15.77,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6600.0,8,3.0,11,299.67,0.0,299.67,37.46,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4002.0,13,0.0,13,299.83,0.0,299.83,23.06,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6300.0,5,4.0,9,300.0,0.0,300.0,60.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6300.0,3,0.0,3,300.17,0.0,300.17,100.06,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4228.0,3,15.0,18,300.33,0.0,300.33,100.11,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4270.0,38,1.0,39,300.67,0.0,300.67,7.91,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6000.0,12,0.0,12,300.83,0.0,300.83,25.07,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6300.0,12,0.0,12,301.0,0.0,301.0,25.08,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6400.0,9,10.0,19,301.33,0.0,301.33,33.48,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4023.0,12,0.0,12,302.5,0.0,302.5,25.21,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6300.0,6,6.0,12,302.5,0.0,302.5,50.42,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4109.0,24,2.0,26,302.67,0.0,302.67,12.61,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4003.0,26,5.0,31,302.83,0.0,302.83,11.65,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
4003.0,6,2.0,8,303.0,0.0,303.0,50.5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6500.0,6,0.0,6,303.17,0.0,303.17,50.53,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
6450.0,13,1.0,14,303.33,0.0,303.33,23.33,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6500.0,17,26.0,43,303.5,0.0,303.5,17.85,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4000.0,11,6.0,17,303.5,0.0,303.5,27.59,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
4000.0,14,0.0,14,303.67,0.0,303.67,21.69,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6100.0,11,6.0,17,303.67,0.0,303.67,27.61,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6000.0,10,2.0,12,304.0,0.0,304.0,30.4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4230.0,15,1.0,16,304.17,0.0,304.17,20.28,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6300.0,23,0.0,23,304.17,0.0,304.17,13.22,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5140.0,4,0.0,4,304.67,0.0,304.67,76.17,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
6300.0,16,0.0,16,305.0,0.0,305.0,19.06,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4000.0,9,0.0,9,305.17,0.0,305.17,33.91,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4000.0,11,0.0,11,305.67,0.0,305.67,27.79,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6000.0,6,1.0,7,305.67,0.0,305.67,50.95,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4000.0,7,3.0,10,305.67,0.0,305.67,43.67,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8947.0,17,2.0,19,305.83,0.0,305.83,17.99,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4400.0,11,0.0,11,305.83,0.0,305.83,27.8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4004.0,12,0.0,12,306.0,0.0,306.0,25.5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6000.0,22,7.0,29,306.0,0.0,306.0,13.91,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
4000.0,16,4.0,20,306.0,0.0,306.0,19.13,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6300.0,31,16.0,47,306.33,0.0,306.33,9.88,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4009.0,11,0.0,11,306.5,0.0,306.5,27.86,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
